Time,Open,High,Low,Close
2015.04.02 06:00,119.653,119.727,119.619,119.648
2015.04.02 07:00,119.647,119.702,119.599,119.629
2015.04.02 08:00,119.629,119.663,119.511,119.532
2015.04.02 09:00,119.536,119.633,119.474,119.565
2015.04.02 10:00,119.566,119.6,119.45,119.526
2015.04.02 11:00,119.526,119.607,119.501,119.562
2015.04.02 12:00,119.567,119.68,119.518,119.582
2015.04.02 13:00,119.582,119.644,119.527,119.633
2015.04.02 14:00,119.626,119.626,119.542,119.583
2015.04.02 15:00,119.583,119.893,119.569,119.824
2015.04.02 16:00,119.824,119.842,119.612,119.728
2015.04.02 17:00,119.728,119.85,119.719,119.749
2015.04.02 18:00,119.748,119.797,119.693,119.753
2015.04.02 19:00,119.751,119.782,119.689,119.71
2015.04.02 20:00,119.708,119.758,119.688,119.75
2015.04.02 21:00,119.748,119.78,119.684,119.684
2015.04.02 22:00,119.685,119.752,119.682,119.739
2015.04.02 23:00,119.739,119.784,119.696,119.708
2015.04.03 01:00,119.729,119.78,119.722,119.76
2015.04.03 02:00,119.76,119.76,119.689,119.693
2015.04.03 03:00,119.695,119.748,119.65,119.67
2015.04.03 04:00,119.669,119.698,119.631,119.683
2015.04.03 05:00,119.684,119.726,119.677,119.725
2015.04.03 06:00,119.725,119.725,119.669,119.67
2015.04.03 07:00,119.67,119.679,119.592,119.639
2015.04.03 08:00,119.638,119.679,119.619,119.668
2015.04.03 09:00,119.669,119.698,119.628,119.698
2015.04.03 10:00,119.698,119.708,119.633,119.635
2015.04.03 11:00,119.636,119.719,119.626,119.674
2015.04.03 12:00,119.674,119.722,119.673,119.681
2015.04.03 13:00,119.68,119.699,119.653,119.664
2015.04.03 14:00,119.664,119.698,119.502,119.568
2015.04.03 15:00,119.567,119.903,118.825,118.893
2015.04.03 16:00,118.891,118.947,118.717,118.859
2015.04.03 17:00,118.86,118.939,118.842,118.903
2015.04.03 18:00,118.904,118.971,118.87,118.963
2015.04.03 19:00,118.962,119.037,118.956,119.025
2015.04.03 20:00,119.025,119.027,118.94,118.959
2015.04.03 21:00,118.959,118.969,118.938,118.969
2015.04.03 22:00,118.969,118.969,118.94,118.96
2015.04.03 23:00,118.958,119.02,118.927,118.927
2015.04.06 01:00,118.853,118.956,118.853,118.872
2015.04.06 02:00,118.871,118.907,118.796,118.857
2015.04.06 03:00,118.856,119.059,118.819,119.027
